STATE.,Percent,Race,Condition,Overall,State.Name
ME,0.385316193,Native Hawaian or Pacific Islander,Senior,0.750292802,MAINE
ME,91.5244533,White,Asthma,93.3642604,MAINE
ME,1.518027909,Black,Asthma,1.337021773,MAINE
ME,2.100114191,Hispanic,Asthma,1.603600805,MAINE
ME,0.453398063,Asian,Asthma,0.352562588,MAINE
ME,0.185980014,Native Hawaian or Pacific Islander,Asthma,0.750292802,MAINE
ME,1.919509713,American Indian or Alaska Native,Asthma,0.517702033,MAINE
ME,94.81996506,White,COPD,93.3642604,MAINE
ME,0.078343078,Black,COPD,1.337021773,MAINE
ME,0.873061101,Hispanic,COPD,1.603600805,MAINE
ME,0.090097601,Asian,COPD,0.352562588,MAINE
ME,NA,Native Hawaian or Pacific Islander,COPD,0.750292802,MAINE
ME,2.331413364,American Indian or Alaska Native,COPD,0.517702033,MAINE
ME,95.11274276,White,Diabetes,93.3642604,MAINE
ME,0.24958329,Black,Diabetes,1.337021773,MAINE
ME,1.075102458,Hispanic,Diabetes,1.603600805,MAINE
ME,0.010588698,Asian,Diabetes,0.352562588,MAINE
ME,0.017081657,Native Hawaian or Pacific Islander,Diabetes,0.750292802,MAINE
ME,2.033716712,American Indian or Alaska Native,Diabetes,0.517702033,MAINE
ME,98.79278528,White,Kidney Disease,93.3642604,MAINE
ME,0.10057502,Black,Kidney Disease,1.337021773,MAINE
ME,0.148614489,Hispanic,Kidney Disease,1.603600805,MAINE
ME,NA,Asian,Kidney Disease,0.352562588,MAINE
ME,0.361064131,American Indian or Alaska Native,Kidney Disease,0.517702033,MAINE
ME,NA,Native Hawaian or Pacific Islander,Kidney Disease,0.750292802,MAINE
ME,94.52005634,White,Obesity,93.3642604,MAINE
ME,1.503345248,Black,Obesity,1.337021773,MAINE
ME,0.902497297,Hispanic,Obesity,1.603600805,MAINE
ME,0.220549781,Asian,Obesity,0.352562588,MAINE
ME,1.218441656,American Indian or Alaska Native,Obesity,0.517702033,MAINE
ME,0.11144637,Native Hawaian or Pacific Islander,Obesity,0.750292802,MAINE
ME,93.56243251,White,Smoking,93.3642604,MAINE
ME,0.3872109,Black,Smoking,1.337021773,MAINE
ME,2.10494268,Hispanic,Smoking,1.603600805,MAINE
ME,0.400167339,Asian,Smoking,0.352562588,MAINE
ME,0.181278442,Native Hawaian or Pacific Islander,Smoking,0.750292802,MAINE
ME,1.384200472,American Indian or Alaska Native,Smoking,0.517702033,MAINE
MD,67.31945614,White,Senior,51.3793853,MARYLAND
MD,23.27775283,Black,Senior,29.31090284,MARYLAND
MD,2.995013465,Hispanic,Senior,9.813714982,MARYLAND
MD,1.495713015,Asian,Senior,1.525176836,MARYLAND
MD,0.219328358,American Indian or Alaska Native,Senior,0.178314582,MARYLAND
MD,3.648545171,Native Hawaian or Pacific Islander,Senior,4.693413021,MARYLAND
MD,50.5247514,White,Asthma,51.3793853,MARYLAND
MD,34.46926491,Black,Asthma,29.31090284,MARYLAND
MD,8.815788136,Hispanic,Asthma,9.813714982,MARYLAND
MD,3.247581599,Asian,Asthma,1.525176836,MARYLAND
MD,0.2246373,Native Hawaian or Pacific Islander,Asthma,4.693413021,MARYLAND
MD,0.427025712,American Indian or Alaska Native,Asthma,0.178314582,MARYLAND
MD,65.10853949,White,COPD,51.3793853,MARYLAND
MD,25.78248849,Black,COPD,29.31090284,MARYLAND
MD,4.06353914,Hispanic,COPD,9.813714982,MARYLAND
MD,1.567561527,Asian,COPD,1.525176836,MARYLAND
MD,0.023926031,Native Hawaian or Pacific Islander,COPD,4.693413021,MARYLAND
MD,0.629942992,American Indian or Alaska Native,COPD,0.178314582,MARYLAND
MD,47.81910243,White,Diabetes,51.3793853,MARYLAND
MD,36.4472308,Black,Diabetes,29.31090284,MARYLAND
MD,6.206675284,Hispanic,Diabetes,9.813714982,MARYLAND
MD,7.01773581,Asian,Diabetes,1.525176836,MARYLAND
MD,0.111622758,Native Hawaian or Pacific Islander,Diabetes,4.693413021,MARYLAND
MD,0.483855155,American Indian or Alaska Native,Diabetes,0.178314582,MARYLAND
MD,51.58445416,White,Kidney Disease,51.3793853,MARYLAND
MD,33.65013528,Black,Kidney Disease,29.31090284,MARYLAND
MD,6.496001844,Hispanic,Kidney Disease,9.813714982,MARYLAND
MD,5.712440931,Asian,Kidney Disease,1.525176836,MARYLAND
MD,0.230018504,American Indian or Alaska Native,Kidney Disease,0.178314582,MARYLAND
MD,NA,Native Hawaian or Pacific Islander,Kidney Disease,4.693413021,MARYLAND
MD,50.32953103,White,Obesity,51.3793853,MARYLAND
MD,36.29331333,Black,Obesity,29.31090284,MARYLAND
MD,8.310087973,Hispanic,Obesity,9.813714982,MARYLAND
MD,2.617625017,Asian,Obesity,1.525176836,MARYLAND
MD,0.395933214,American Indian or Alaska Native,Obesity,0.178314582,MARYLAND
MD,0.116422998,Native Hawaian or Pacific Islander,Obesity,4.693413021,MARYLAND
MD,56.15437733,White,Smoking,51.3793853,MARYLAND
MD,31.54246426,Black,Smoking,29.31090284,MARYLAND
MD,4.970586742,Hispanic,Smoking,9.813714982,MARYLAND
MD,4.17317019,Asian,Smoking,1.525176836,MARYLAND
MD,0.04356988,Native Hawaian or Pacific Islander,Smoking,4.693413021,MARYLAND
MD,0.419154819,American Indian or Alaska Native,Smoking,0.178314582,MARYLAND
MA,87.17307911,White,Senior,72.1917522,MASSACHUSETTS
MA,4.159585919,Black,Senior,6.834854736,MASSACHUSETTS
MA,4.083403392,Hispanic,Senior,11.55185396,MASSACHUSETTS
MA,1.768672707,Asian,Senior,2.530858856,MASSACHUSETTS
MA,0.087365283,American Indian or Alaska Native,Senior,0.129600681,MASSACHUSETTS
MA,1.749302575,Native Hawaian or Pacific Islander,Senior,3.917653496,MASSACHUSETTS
MA,76.2826981,White,Asthma,72.1917522,MASSACHUSETTS
MA,5.009191375,Black,Asthma,6.834854736,MASSACHUSETTS
MA,12.06765477,Hispanic,Asthma,11.55185396,MASSACHUSETTS
MA,3.472195234,Asian,Asthma,2.530858856,MASSACHUSETTS
MA,0.052389376,Native Hawaian or Pacific Islander,Asthma,3.917653496,MASSACHUSETTS
MA,0.65433682,American Indian or Alaska Native,Asthma,0.129600681,MASSACHUSETTS
MA,78.59895521,White,COPD,72.1917522,MASSACHUSETTS
MA,4.322868197,Black,COPD,6.834854736,MASSACHUSETTS
MA,9.844409215,Hispanic,COPD,11.55185396,MASSACHUSETTS
MA,2.595686474,Asian,COPD,2.530858856,MASSACHUSETTS
MA,NA,Native Hawaian or Pacific Islander,COPD,3.917653496,MASSACHUSETTS
MA,1.36717396,American Indian or Alaska Native,COPD,0.129600681,MASSACHUSETTS
MA,69.17789056,White,Diabetes,72.1917522,MASSACHUSETTS
MA,7.659142952,Black,Diabetes,6.834854736,MASSACHUSETTS
MA,16.11470907,Hispanic,Diabetes,11.55185396,MASSACHUSETTS
MA,4.161862541,Asian,Diabetes,2.530858856,MASSACHUSETTS
MA,0.328842317,Native Hawaian or Pacific Islander,Diabetes,3.917653496,MASSACHUSETTS
MA,0.62072412,American Indian or Alaska Native,Diabetes,0.129600681,MASSACHUSETTS
MA,67.93790529,White,Kidney Disease,72.1917522,MASSACHUSETTS
MA,6.414149213,Black,Kidney Disease,6.834854736,MASSACHUSETTS
MA,16.35532484,Hispanic,Kidney Disease,11.55185396,MASSACHUSETTS
MA,7.423069006,Asian,Kidney Disease,2.530858856,MASSACHUSETTS
MA,0.538813224,American Indian or Alaska Native,Kidney Disease,0.129600681,MASSACHUSETTS
MA,NA,Native Hawaian or Pacific Islander,Kidney Disease,3.917653496,MASSACHUSETTS
MA,77.13284553,White,Obesity,72.1917522,MASSACHUSETTS
MA,6.651730806,Black,Obesity,6.834854736,MASSACHUSETTS
MA,11.42290384,Hispanic,Obesity,11.55185396,MASSACHUSETTS
MA,1.636846216,Asian,Obesity,2.530858856,MASSACHUSETTS
MA,0.272860194,American Indian or Alaska Native,Obesity,0.129600681,MASSACHUSETTS
MA,0.133756127,Native Hawaian or Pacific Islander,Obesity,3.917653496,MASSACHUSETTS
MA,78.10887582,White,Smoking,72.1917522,MASSACHUSETTS
MA,5.21795267,Black,Smoking,6.834854736,MASSACHUSETTS
MA,10.76079227,Hispanic,Smoking,11.55185396,MASSACHUSETTS
MA,2.196607702,Asian,Smoking,2.530858856,MASSACHUSETTS
MA,0.218587195,Native Hawaian or Pacific Islander,Smoking,3.917653496,MASSACHUSETTS
MA,0.726261582,American Indian or Alaska Native,Smoking,0.129600681,MASSACHUSETTS
MI,85.62542047,White,Senior,75.20495129,MICHIGAN
MI,9.913741999,Black,Senior,13.66877871,MICHIGAN
MI,1.656220234,Hispanic,Senior,5.00553955,MICHIGAN
MI,0.431889483,Asian,Senior,0.718614976,MICHIGAN
MI,0.305399951,American Indian or Alaska Native,Senior,0.465036965,MICHIGAN
MI,1.209610274,Native Hawaian or Pacific Islander,Senior,2.342187106,MICHIGAN
MI,73.33241184,White,Asthma,75.20495129,MICHIGAN
MI,17.7481919,Black,Asthma,13.66877871,MICHIGAN
MI,4.236230836,Hispanic,Asthma,5.00553955,MICHIGAN
MI,1.323875382,Asian,Asthma,0.718614976,MICHIGAN
MI,NA,Native Hawaian or Pacific Islander,Asthma,2.342187106,MICHIGAN
MI,1.147515356,American Indian or Alaska Native,Asthma,0.465036965,MICHIGAN
MI,77.12256265,White,COPD,75.20495129,MICHIGAN
MI,14.65629705,Black,COPD,13.66877871,MICHIGAN
MI,3.324165848,Hispanic,COPD,5.00553955,MICHIGAN
MI,0.715673049,Asian,COPD,0.718614976,MICHIGAN
MI,0.1043253,Native Hawaian or Pacific Islander,COPD,2.342187106,MICHIGAN
MI,2.326198128,American Indian or Alaska Native,COPD,0.465036965,MICHIGAN
MI,74.79923074,White,Diabetes,75.20495129,MICHIGAN
MI,17.31148211,Black,Diabetes,13.66877871,MICHIGAN
MI,3.853307872,Hispanic,Diabetes,5.00553955,MICHIGAN
MI,1.002507011,Asian,Diabetes,0.718614976,MICHIGAN
MI,NA,Native Hawaian or Pacific Islander,Diabetes,2.342187106,MICHIGAN
MI,1.796967896,American Indian or Alaska Native,Diabetes,0.465036965,MICHIGAN
MI,77.4434396,White,Kidney Disease,75.20495129,MICHIGAN
MI,19.07429414,Black,Kidney Disease,13.66877871,MICHIGAN
MI,1.666159606,Hispanic,Kidney Disease,5.00553955,MICHIGAN
MI,NA,Asian,Kidney Disease,0.718614976,MICHIGAN
MI,0.847944416,American Indian or Alaska Native,Kidney Disease,0.465036965,MICHIGAN
MI,NA,Native Hawaian or Pacific Islander,Kidney Disease,2.342187106,MICHIGAN
MI,76.75289938,White,Obesity,75.20495129,MICHIGAN
MI,16.04183665,Black,Obesity,13.66877871,MICHIGAN
MI,4.149501805,Hispanic,Obesity,5.00553955,MICHIGAN
MI,0.535095004,Asian,Obesity,0.718614976,MICHIGAN
MI,0.882745341,American Indian or Alaska Native,Obesity,0.465036965,MICHIGAN
MI,NA,Native Hawaian or Pacific Islander,Obesity,2.342187106,MICHIGAN
MI,73.44867437,White,Smoking,75.20495129,MICHIGAN
MI,15.58126762,Black,Smoking,13.66877871,MICHIGAN
MI,5.467955381,Hispanic,Smoking,5.00553955,MICHIGAN
MI,1.461159577,Asian,Smoking,0.718614976,MICHIGAN
MI,NA,Native Hawaian or Pacific Islander,Smoking,2.342187106,MICHIGAN
MI,1.923066756,American Indian or Alaska Native,Smoking,0.465036965,MICHIGAN
MN,94.26191602,White,Senior,80.29239286,MINNESOTA
MN,1.95403332,Black,Senior,6.104742989,MINNESOTA
MN,1.009714151,Hispanic,Senior,5.293505505,MINNESOTA
MN,0.414645871,Asian,Senior,0.633250099,MINNESOTA
MN,0.486033221,American Indian or Alaska Native,Senior,0.975619817,MINNESOTA
MN,1.281845858,Native Hawaian or Pacific Islander,Senior,4.103750834,MINNESOTA
MN,81.20778043,White,Asthma,80.29239286,MINNESOTA
MN,8.082227308,Black,Asthma,6.104742989,MINNESOTA
MN,2.961885746,Hispanic,Asthma,5.293505505,MINNESOTA
MN,3.405578489,Asian,Asthma,0.633250099,MINNESOTA
MN,0.189723816,Native Hawaian or Pacific Islander,Asthma,4.103750834,MINNESOTA
MN,2.474593801,American Indian or Alaska Native,Asthma,0.975619817,MINNESOTA
MN,84.70635841,White,COPD,80.29239286,MINNESOTA
MN,5.658019123,Black,COPD,6.104742989,MINNESOTA
MN,2.624571044,Hispanic,COPD,5.293505505,MINNESOTA
MN,1.329545577,Asian,COPD,0.633250099,MINNESOTA
MN,0.095793506,Native Hawaian or Pacific Islander,COPD,4.103750834,MINNESOTA
MN,4.178398033,American Indian or Alaska Native,COPD,0.975619817,MINNESOTA
MN,81.00886915,White,Diabetes,80.29239286,MINNESOTA
MN,6.563858372,Black,Diabetes,6.104742989,MINNESOTA
MN,4.789505822,Hispanic,Diabetes,5.293505505,MINNESOTA
MN,3.693755871,Asian,Diabetes,0.633250099,MINNESOTA
MN,0.09567115,Native Hawaian or Pacific Islander,Diabetes,4.103750834,MINNESOTA
MN,2.81685173,American Indian or Alaska Native,Diabetes,0.975619817,MINNESOTA
MN,80.73224518,White,Kidney Disease,80.29239286,MINNESOTA
MN,8.266639209,Black,Kidney Disease,6.104742989,MINNESOTA
MN,3.945504056,Hispanic,Kidney Disease,5.293505505,MINNESOTA
MN,2.834305401,Asian,Kidney Disease,0.633250099,MINNESOTA
MN,2.591385426,American Indian or Alaska Native,Kidney Disease,0.975619817,MINNESOTA
MN,NA,Native Hawaian or Pacific Islander,Kidney Disease,4.103750834,MINNESOTA
MN,84.81007139,White,Obesity,80.29239286,MINNESOTA
MN,5.613160346,Black,Obesity,6.104742989,MINNESOTA
MN,3.464884577,Hispanic,Obesity,5.293505505,MINNESOTA
MN,3.009656011,Asian,Obesity,0.633250099,MINNESOTA
MN,1.683570968,American Indian or Alaska Native,Obesity,0.975619817,MINNESOTA
MN,0.135474216,Native Hawaian or Pacific Islander,Obesity,4.103750834,MINNESOTA
MN,80.59151672,White,Smoking,80.29239286,MINNESOTA
MN,7.380304276,Black,Smoking,6.104742989,MINNESOTA
MN,3.847898136,Hispanic,Smoking,5.293505505,MINNESOTA
MN,3.075480765,Asian,Smoking,0.633250099,MINNESOTA
MN,0.147425131,Native Hawaian or Pacific Islander,Smoking,4.103750834,MINNESOTA
MN,3.229951007,American Indian or Alaska Native,Smoking,0.975619817,MINNESOTA
MS,72.07605009,White,Senior,56.7642723,MISSISSIPPI
MS,25.6042013,Black,Senior,37.55541592,MISSISSIPPI
MS,0.947262716,Hispanic,Senior,3.02550019,MISSISSIPPI
MS,0.248166976,Asian,Senior,0.222935115,MISSISSIPPI
MS,0.183782901,American Indian or Alaska Native,Senior,0.431248791,MISSISSIPPI
MS,0.406965012,Native Hawaian or Pacific Islander,Senior,0.751849763,MISSISSIPPI
MS,58.0986407,White,Asthma,56.7642723,MISSISSIPPI
MS,37.16439606,Black,Asthma,37.55541592,MISSISSIPPI
MS,0.846016705,Hispanic,Asthma,3.02550019,MISSISSIPPI
MS,0.116491968,Asian,Asthma,0.222935115,MISSISSIPPI
MS,0.249837886,Native Hawaian or Pacific Islander,Asthma,0.751849763,MISSISSIPPI
MS,1.508889586,American Indian or Alaska Native,Asthma,0.431248791,MISSISSIPPI
MS,64.78208016,White,COPD,56.7642723,MISSISSIPPI
MS,30.7604188,Black,COPD,37.55541592,MISSISSIPPI
MS,0.525848579,Hispanic,COPD,3.02550019,MISSISSIPPI
MS,0.183111941,Asian,COPD,0.222935115,MISSISSIPPI
MS,0.162886352,Native Hawaian or Pacific Islander,COPD,0.751849763,MISSISSIPPI
MS,2.187766497,American Indian or Alaska Native,COPD,0.431248791,MISSISSIPPI
MS,55.73199832,White,Diabetes,56.7642723,MISSISSIPPI
MS,40.11895166,Black,Diabetes,37.55541592,MISSISSIPPI
MS,0.896296152,Hispanic,Diabetes,3.02550019,MISSISSIPPI
MS,0.166465798,Asian,Diabetes,0.222935115,MISSISSIPPI
MS,0.052927344,Native Hawaian or Pacific Islander,Diabetes,0.751849763,MISSISSIPPI
MS,1.082874703,American Indian or Alaska Native,Diabetes,0.431248791,MISSISSIPPI
MS,57.00709587,White,Kidney Disease,56.7642723,MISSISSIPPI
MS,38.0259068,Black,Kidney Disease,37.55541592,MISSISSIPPI
MS,NA,Hispanic,Kidney Disease,3.02550019,MISSISSIPPI
MS,NA,Asian,Kidney Disease,0.222935115,MISSISSIPPI
MS,2.161398678,American Indian or Alaska Native,Kidney Disease,0.431248791,MISSISSIPPI
MS,NA,Native Hawaian or Pacific Islander,Kidney Disease,0.751849763,MISSISSIPPI
MS,54.80715274,White,Obesity,56.7642723,MISSISSIPPI
MS,41.13217524,Black,Obesity,37.55541592,MISSISSIPPI
MS,1.241428864,Hispanic,Obesity,3.02550019,MISSISSIPPI
MS,0.023507672,Asian,Obesity,0.222935115,MISSISSIPPI
MS,0.817961742,American Indian or Alaska Native,Obesity,0.431248791,MISSISSIPPI
MS,0.123046613,Native Hawaian or Pacific Islander,Obesity,0.751849763,MISSISSIPPI
MS,62.11668479,White,Smoking,56.7642723,MISSISSIPPI
MS,32.37080129,Black,Smoking,37.55541592,MISSISSIPPI
MS,0.683435332,Hispanic,Smoking,3.02550019,MISSISSIPPI
MS,0.045380805,Asian,Smoking,0.222935115,MISSISSIPPI
MS,0.287130125,Native Hawaian or Pacific Islander,Smoking,0.751849763,MISSISSIPPI
MS,1.608855728,American Indian or Alaska Native,Smoking,0.431248791,MISSISSIPPI
MO,88.88705029,White,Senior,79.59895975,MISSOURI
MO,7.708897242,Black,Senior,11.4486355,MISSOURI
MO,1.3327781,Hispanic,Senior,4.089432915,MISSOURI
MO,0.265306346,Asian,Senior,0.516447944,MISSOURI
MO,0.312318499,American Indian or Alaska Native,Senior,0.39004529,MISSOURI
MO,0.705401466,Native Hawaian or Pacific Islander,Senior,1.506093041,MISSOURI
MO,79.79704532,White,Asthma,79.59895975,MISSOURI
MO,13.53548284,Black,Asthma,11.4486355,MISSOURI
MO,2.53900342,Hispanic,Asthma,4.089432915,MISSOURI
MO,0.2655445,Asian,Asthma,0.516447944,MISSOURI
MO,0.486782012,Native Hawaian or Pacific Islander,Asthma,1.506093041,MISSOURI
MO,1.643493863,American Indian or Alaska Native,Asthma,0.39004529,MISSOURI
MO,84.11192598,White,COPD,79.59895975,MISSOURI
MO,8.895776877,Black,COPD,11.4486355,MISSOURI
MO,2.015727507,Hispanic,COPD,4.089432915,MISSOURI
MO,0.579253915,Asian,COPD,0.516447944,MISSOURI
MO,0.394279715,Native Hawaian or Pacific Islander,COPD,1.506093041,MISSOURI
MO,1.860330677,American Indian or Alaska Native,COPD,0.39004529,MISSOURI
MO,76.77733358,White,Diabetes,79.59895975,MISSOURI
MO,13.55084216,Black,Diabetes,11.4486355,MISSOURI
MO,5.050814952,Hispanic,Diabetes,4.089432915,MISSOURI
MO,0.437003998,Asian,Diabetes,0.516447944,MISSOURI
MO,0.088666281,Native Hawaian or Pacific Islander,Diabetes,1.506093041,MISSOURI
MO,1.714054608,American Indian or Alaska Native,Diabetes,0.39004529,MISSOURI
MO,77.11654678,White,Kidney Disease,79.59895975,MISSOURI
MO,13.16316777,Black,Kidney Disease,11.4486355,MISSOURI
MO,5.723130686,Hispanic,Kidney Disease,4.089432915,MISSOURI
MO,NA,Asian,Kidney Disease,0.516447944,MISSOURI
MO,0.318478473,American Indian or Alaska Native,Kidney Disease,0.39004529,MISSOURI
MO,1.075307281,Native Hawaian or Pacific Islander,Kidney Disease,1.506093041,MISSOURI
MO,77.1329454,White,Obesity,79.59895975,MISSOURI
MO,14.17153451,Black,Obesity,11.4486355,MISSOURI
MO,4.941247919,Hispanic,Obesity,4.089432915,MISSOURI
MO,0.153261395,Asian,Obesity,0.516447944,MISSOURI
MO,1.4652553,American Indian or Alaska Native,Obesity,0.39004529,MISSOURI
MO,0.0294523,Native Hawaian or Pacific Islander,Obesity,1.506093041,MISSOURI
MO,79.38708122,White,Smoking,79.59895975,MISSOURI
MO,12.35347418,Black,Smoking,11.4486355,MISSOURI
MO,3.206175781,Hispanic,Smoking,4.089432915,MISSOURI
MO,0.430753236,Asian,Smoking,0.516447944,MISSOURI
MO,0.223965918,Native Hawaian or Pacific Islander,Smoking,1.506093041,MISSOURI
MO,1.630315989,American Indian or Alaska Native,Smoking,0.39004529,MISSOURI
MT,94.507208,White,Senior,86.29205976,MONTANA
MT,0.126507796,Black,Senior,0.475746161,MONTANA
MT,1.219182112,Hispanic,Senior,3.740021426,MONTANA
MT,0.191232716,Asian,Senior,0.2200182,MONTANA
MT,2.674904384,American Indian or Alaska Native,Senior,6.158013769,MONTANA
MT,0.217122683,Native Hawaian or Pacific Islander,Senior,0.582875442,MONTANA
MT,85.31963289,White,Asthma,86.29205976,MONTANA
MT,0.401534372,Black,Asthma,0.475746161,MONTANA
MT,3.255039697,Hispanic,Asthma,3.740021426,MONTANA
MT,0.841633425,Asian,Asthma,0.2200182,MONTANA
MT,0.16377542,Native Hawaian or Pacific Islander,Asthma,0.582875442,MONTANA
MT,7.046290847,American Indian or Alaska Native,Asthma,6.158013769,MONTANA
MT,87.96237785,White,COPD,86.29205976,MONTANA
MT,NA,Black,COPD,0.475746161,MONTANA
MT,3.452198119,Hispanic,COPD,3.740021426,MONTANA
MT,NA,Asian,COPD,0.2200182,MONTANA
MT,NA,Native Hawaian or Pacific Islander,COPD,0.582875442,MONTANA
MT,6.012084709,American Indian or Alaska Native,COPD,6.158013769,MONTANA
MT,84.3355262,White,Diabetes,86.29205976,MONTANA
MT,0.700245055,Black,Diabetes,0.475746161,MONTANA
MT,1.539188595,Hispanic,Diabetes,3.740021426,MONTANA
MT,0.508287906,Asian,Diabetes,0.2200182,MONTANA
MT,NA,Native Hawaian or Pacific Islander,Diabetes,0.582875442,MONTANA
MT,10.22763987,American Indian or Alaska Native,Diabetes,6.158013769,MONTANA
MT,83.94744864,White,Kidney Disease,86.29205976,MONTANA
MT,NA,Black,Kidney Disease,0.475746161,MONTANA
MT,0.632408359,Hispanic,Kidney Disease,3.740021426,MONTANA
MT,NA,Asian,Kidney Disease,0.2200182,MONTANA
MT,11.95303187,American Indian or Alaska Native,Kidney Disease,6.158013769,MONTANA
MT,0.968844589,Native Hawaian or Pacific Islander,Kidney Disease,0.582875442,MONTANA
MT,85.79026278,White,Obesity,86.29205976,MONTANA
MT,0.676970716,Black,Obesity,0.475746161,MONTANA
MT,2.615504958,Hispanic,Obesity,3.740021426,MONTANA
MT,0.41199748,Asian,Obesity,0.2200182,MONTANA
MT,7.966159537,American Indian or Alaska Native,Obesity,6.158013769,MONTANA
MT,0.324813667,Native Hawaian or Pacific Islander,Obesity,0.582875442,MONTANA
MT,80.90268082,White,Smoking,86.29205976,MONTANA
MT,0.62193774,Black,Smoking,0.475746161,MONTANA
MT,3.427655804,Hispanic,Smoking,3.740021426,MONTANA
MT,0.614629095,Asian,Smoking,0.2200182,MONTANA
MT,0.31512659,Native Hawaian or Pacific Islander,Smoking,0.582875442,MONTANA
MT,10.85988259,American Indian or Alaska Native,Smoking,6.158013769,MONTANA
NE,93.61617256,White,Senior,79.41808942,NEBRASKA
NE,2.159302159,Black,Senior,4.582519583,NEBRASKA
NE,2.596205228,Hispanic,Senior,10.66360066,NEBRASKA
NE,0.228047596,Asian,Senior,0.396165396,NEBRASKA
NE,0.318363476,American Indian or Alaska Native,Senior,0.73048573,NEBRASKA
NE,0.612642718,Native Hawaian or Pacific Islander,Senior,1.934259434,NEBRASKA
NE,84.06354586,White,Asthma,79.41808942,NEBRASKA
NE,5.088957911,Black,Asthma,4.582519583,NEBRASKA
NE,5.123047897,Hispanic,Asthma,10.66360066,NEBRASKA
NE,0.078111516,Asian,Asthma,0.396165396,NEBRASKA
NE,0.566303352,Native Hawaian or Pacific Islander,Asthma,1.934259434,NEBRASKA
NE,1.623106267,American Indian or Alaska Native,Asthma,0.73048573,NEBRASKA
NE,87.27994674,White,COPD,79.41808942,NEBRASKA
NE,3.073879189,Black,COPD,4.582519583,NEBRASKA
NE,4.380740377,Hispanic,COPD,10.66360066,NEBRASKA
NE,0.163199545,Asian,COPD,0.396165396,NEBRASKA
NE,NA,Native Hawaian or Pacific Islander,COPD,1.934259434,NEBRASKA
NE,2.231617165,American Indian or Alaska Native,COPD,0.73048573,NEBRASKA
NE,80.90146097,White,Diabetes,79.41808942,NEBRASKA
NE,5.876951987,Black,Diabetes,4.582519583,NEBRASKA
NE,8.519033097,Hispanic,Diabetes,10.66360066,NEBRASKA
NE,0.533783785,Asian,Diabetes,0.396165396,NEBRASKA
NE,NA,Native Hawaian or Pacific Islander,Diabetes,1.934259434,NEBRASKA
NE,2.100857405,American Indian or Alaska Native,Diabetes,0.73048573,NEBRASKA
NE,85.95078709,White,Kidney Disease,79.41808942,NEBRASKA
NE,4.102078049,Black,Kidney Disease,4.582519583,NEBRASKA
NE,5.126100813,Hispanic,Kidney Disease,10.66360066,NEBRASKA
NE,NA,Asian,Kidney Disease,0.396165396,NEBRASKA
NE,2.307509451,American Indian or Alaska Native,Kidney Disease,0.73048573,NEBRASKA
NE,1.146456282,Native Hawaian or Pacific Islander,Kidney Disease,1.934259434,NEBRASKA
NE,83.18256466,White,Obesity,79.41808942,NEBRASKA
NE,5.411124821,Black,Obesity,4.582519583,NEBRASKA
NE,7.916555188,Hispanic,Obesity,10.66360066,NEBRASKA
NE,0.330257027,Asian,Obesity,0.396165396,NEBRASKA
NE,1.207433868,American Indian or Alaska Native,Obesity,0.73048573,NEBRASKA
NE,0.076756418,Native Hawaian or Pacific Islander,Obesity,1.934259434,NEBRASKA
NE,79.32582774,White,Smoking,79.41808942,NEBRASKA
NE,8.021661628,Black,Smoking,4.582519583,NEBRASKA
NE,6.781352316,Hispanic,Smoking,10.66360066,NEBRASKA
NE,0.234712923,Asian,Smoking,0.396165396,NEBRASKA
NE,0.201040043,Native Hawaian or Pacific Islander,Smoking,1.934259434,NEBRASKA
NE,2.078972831,American Indian or Alaska Native,Smoking,0.73048573,NEBRASKA
NV,72.62974224,White,Senior,49.87986037,NEVADA
NV,6.064839038,Black,Senior,8.579984802,NEVADA
NV,10.27572386,Hispanic,Senior,28.44991308,NEVADA
NV,2.550914637,Asian,Senior,1.630327123,NEVADA
NV,0.749775413,American Indian or Alaska Native,Senior,0.891766903,NEVADA
NV,6.356308676,Native Hawaian or Pacific Islander,Senior,6.787623993,NEVADA
NV,48.6700282,White,Asthma,49.87986037,NEVADA
NV,10.63284052,Black,Asthma,8.579984802,NEVADA
NV,22.34358139,Hispanic,Asthma,28.44991308,NEVADA
NV,12.47611839,Asian,Asthma,1.630327123,NEVADA
NV,0.04854497,Native Hawaian or Pacific Islander,Asthma,6.787623993,NEVADA
NV,1.136207342,American Indian or Alaska Native,Asthma,0.891766903,NEVADA
NV,69.31942289,White,COPD,49.87986037,NEVADA
NV,7.934873033,Black,COPD,8.579984802,NEVADA
NV,13.12597477,Hispanic,COPD,28.44991308,NEVADA
NV,3.891613635,Asian,COPD,1.630327123,NEVADA
NV,NA,Native Hawaian or Pacific Islander,COPD,6.787623993,NEVADA
NV,1.272357242,American Indian or Alaska Native,COPD,0.891766903,NEVADA
NV,46.97214941,White,Diabetes,49.87986037,NEVADA
NV,12.4656272,Black,Diabetes,8.579984802,NEVADA
NV,27.13158749,Hispanic,Diabetes,28.44991308,NEVADA
NV,9.814740945,Asian,Diabetes,1.630327123,NEVADA
NV,0.753437431,Native Hawaian or Pacific Islander,Diabetes,6.787623993,NEVADA
NV,0.687569507,American Indian or Alaska Native,Diabetes,0.891766903,NEVADA
NV,48.34822431,White,Kidney Disease,49.87986037,NEVADA
NV,8.887746594,Black,Kidney Disease,8.579984802,NEVADA
